,0
1232,1500011B03Rik
1233,4930519G04Rik
1234,2210016L21Rik
1235,Cabp1
1236,Rnf10
1237,Cox6a1
1238,1110006O24Rik
1239,Rab35
1240,Ccdc64
1241,Hspb8
1242,Wsb2
1243,Nos1
1244,Tesc
1245,Fbxo21
1246,Hrk
1247,2410131K14Rik
1248,4930413E15Rik
1249,Plbd2
1250,Rita1
1251,Iqcd
1252,Ccdc42b
1253,Tmem116
1254,Adam1a
1255,Brap
1256,Fam109a
1257,Arpc3
1258,P2rx4
1259,Camkk2
1260,Rhof
1261,Mlxip
1262,Bcl7a
1263,B3gnt4
1264,Vps33a
1265,Ogfod2
1266,Abcb9
1267,Mir7032
1268,Ddx55
1269,Zfp664
1270,Ccdc92
1271,Ubc
1272,Aacs
1273,Stx2
1274,Vkorc1l1
1275,Crcp
1276,Rabgef1
1277,Sbds
1278,Gatsl2
1279,Ncf1
1280,Clip2
1281,Limk1
1282,Stx1a
1283,Abhd11
1284,Vps37d
1285,Mir7033
1286,Rhbdd2
1287,Tmem120a
1288,Por
1289,Styxl1
1290,Mdh2
1291,Mir7034
1292,Srrm3
1293,Zp3
1294,Alkbh4
1295,Orai2
1296,Mir7035
1297,Sh2b2
1298,Vgf
1299,Slc12a9
1300,Mir7036
1301,Mospd3
1302,Actl6b
1303,Fbxo24
1304,Gnb2
1305,Mir6418
1306,Tfr2
1307,Nyap1
1308,Zscan21
1309,Lamtor4
1310,BC037034
1311,Mir106b
1312,Gpc2
1313,Mblac1
1314,Cox19
1315,Zfand2a
1316,Foxk1
1317,Papolb
1318,Radil
1319,Slc29a4
1320,Fam220a
1321,D130017N08Rik
1322,Tecpr1
1323,Gm15708
1324,Tmem130
1325,Zkscan14
1326,Zfp655
1327,Cyp3a11
1328,Gpr12
1329,Usp12
1330,Slc46a3
1331,N4bp2l1
1332,Gm5
1333,Thsd7a
1334,St7
1335,Plxna4
1336,Scrn1
1337,Ccser1
1338,Snca
1339,Ctnna2
1340,Exoc6b
1341,March8
1342,Dyrk4
1343,Plekha5
1344,Ptpro
1345,Ccdc132
1346,Dync1i1
1347,Ica1
1348,Kcnd2
1349,Cadps2
1350,Kcp
1351,Ahcyl2
1352,Ube2h
1353,Lincpint
1354,Copg2
1355,2210408F21Rik
1356,Dgki
1357,1110001J03Rik
1358,D630045J12Rik
1359,Kdm7a
1360,Adck2
1361,Mgam
1362,Tmem178b
1363,Zfp398
1364,Jazf1
1365,9430076C15Rik
1366,Creb5
1367,Chn2
1368,Nt5c3
1369,Avl9
1370,Vopp1
1371,Herc3
1372,Chmp3
1373,Tgoln1
1374,Dnah6
1375,Dysf
1376,Aak1
1377,Add2
1378,1810020O05Rik
1379,Podxl2
1380,Aldh1l1
1381,Ccdc174
1382,Prickle2
1383,Srgap3
1384,Atp2b2
1385,Slc6a11
1386,Tada3
1387,Syn2
1388,Atg7
1389,Tmcc1
1390,Erc1
1391,Mical3
1392,Lag3
1393,Gpr19
1394,Pik3c2g
1395,Slco1a4
1396,St8sia1
1397,Kras
1398,Ccdc91
1399,Tmtc1
1400,Bicd1
1401,Amn1
1402,1700019G24Rik
1403,Asns
1404,Gpr85
1405,Impdh1
1406,Ccdc136
1407,Gm9047
1408,BB283400
1409,Akr1b7
1410,Atp6v0a4
1411,Mkrn1
1412,Slc37a3
1413,Tas2r138
1414,Fam131b
1415,Fam115a
1416,Zfp786
1417,Zfp282
1418,Atp6v0e2
1419,Gm5111
1420,AI854703
1421,Nfe2l3
1422,Snx10
1423,Mira
1424,Mturn
1425,Znrf2
1426,Ppp1r17
1427,Vmn1r24
1428,A730020E08Rik
1429,Gadd45a
1430,E230016M11Rik
1431,Eif2ak3
1432,Reep1
1433,St3gal5
1434,4930414L22Rik
1435,Elmod3
1436,Tmsb10
1437,6330415B21Rik
1438,Sema4f
1439,Pcgf1
1440,Dqx1
1441,Tlx2
1442,Dctn1
1443,Rtkn
1444,Wbp1
1445,Wdr54
1446,Ccdc142
1447,Tet3
1448,Stambp
1449,Nagk
1450,Paip2b
1451,Pradc1
1452,Fbxo41
1453,Cml1
1454,C87436
1455,2310040G24Rik
1456,Pcyox1
1457,Asprv1
1458,Mxd1
1459,Gmcl1
1460,Rab7
1461,Gm15612
1462,Abtb1
1463,Slc41a3
1464,Hdac11
1465,Xpc
1466,4930590J08Rik
1467,Arl6ip5
1468,Eif4e3
1469,Gpr27
1470,Crbn
1471,Lrrn1
1472,Setmar
1473,Oxtr
1474,Gt(ROSA)26Sor
1475,Lhfpl4
1476,Cpne9
1477,Arpc4
1478,Ttll3
1479,Creld1
1480,Prrt3
1481,Emc3
1482,Dcp1b
1483,Cecr6
1484,Atp6v1e1
1485,Bid
1486,Pex26
1487,Slc6a13
1488,Iqsec3
1489,Phc1
1490,Rimklb
1491,Aicda
1492,Necap1
1493,Clstn3
1494,Pex5
1495,Eno2
1496,Atn1
1497,Mir141
1498,Spsb2
1499,Gpr162
1500,Ptms
1501,Mlf2
1502,Iffo1
1503,Vamp1
1504,Tapbpl
1505,Kcna6
1506,Kcna1
1507,D6Wsu163e
1508,9630033F20Rik
1509,Parp11
1510,Clec2h
1511,Gabarapl1
1512,1700101I11Rik
1513,Loh12cr1
1514,Crebl2
1515,Cdkn1b
1516,8430419L09Rik
1517,H2afj
1518,5330439B14Rik
1519,Gm7457
1520,Cmas
1521,C2cd5
1522,Etnk1
1523,Casc1
1524,Ifltd1
1525,1700049E15Rik
1526,Gm6313
1527,Ric3
1528,Akap13
1529,Zfp667
1530,Numbl
1531,Zfp536
1532,Nav2
1533,Gabrb3
1534,Slco3a1
1535,E430016F16Rik
1536,Picalm
1537,Tenm4
1538,Itpripl2
1539,Tmem150b
1540,Ptprh
1541,Vmn2r56
1542,Nlrp5-ps
1543,Arhgap35
1544,Kptn
1545,Psg18
1546,Vasp
1547,Clptm1
1548,Nlrp4e
1549,Grik5
1550,Zfp428
1551,Pafah1b3
1552,Dyrk1b
1553,Sptbn4
1554,Ttc9b
1555,Lgals4
1556,Lgals6
1557,Gpi1
1558,Chst8
1559,Ppfia3
1560,Sergef
1561,Kcnc1
1562,Hps5
1563,Ano5
1564,Slc17a6
1565,Herc2
1566,Ube3a
1567,Ipw
1568,Snrpn
1569,Snrpn.1
1570,Otud7a
1571,Tarsl2
1572,Lins
1573,Lrrk1
1574,Mef2a
1575,Lrrc28
1576,Sv2b
1577,Ntrk3
1578,Abhd2
1579,Sema4b
1580,Cpeb1
1581,2900076A07Rik
1582,Arnt2
1583,Tmem135
1584,E230029C05Rik
1585,Sytl2
1586,Gab2
1587,Nars2
1588,Gdpd4
1589,Pak1
1590,Capn5
1591,Uvrag
1592,Pgm2l1
1593,Pde2a
1594,Fchsd2
1595,Fam160a2
1596,Syt9
1597,Insc
1598,9030624J02Rik
1599,Cdr2
1600,Il4ra
1601,Mvp
1602,Setd1a
1603,Tacc2
1604,Ate1
1605,5430419D17Rik
1606,Fank1
1607,Ebf3
1608,Tcerg1l
1609,Stk32c
1610,Gpr123
1611,Adam8
1612,Cend1
1613,Brsk2
