,0
502,Mup13
503,Mup5
504,Slc31a2
505,Cer1
506,Ifnb1
507,Ifna15
508,Ifna6
509,Ifne
510,Gm12603
511,Dmrta1
512,Mir872
513,9530080O11Rik
514,Cyp2j12
515,Cyp2j6
516,Cyp2j9
517,Cyp2j5
518,E130114P18Rik
519,Foxd3
520,Calr4
521,4930522H14Rik
522,Skint4
523,Skint3
524,Pdzk1ip1
525,Cyp4a29
526,Cyp4a30b
527,Cyp4a31
528,Tex38
529,Kncn
530,Hpdl
531,Snord55
532,Snord38a
533,Mir7226
534,Mpl
535,D4Ertd617e
536,Olfr1337
537,Olfr1330
538,Lao1
539,Edn2
540,Foxo6
541,Gm8439
542,Zmpste24
543,Gm12886
544,Trit1
545,Oxct2b
546,Heyl
547,Zc3h12a
548,2610028E06Rik
549,5730409E04Rik
550,Mir8119
551,Gm853
552,Zdhhc18
553,1700029M20Rik
554,Asap3
555,Rap1gap
556,Mir6399
557,Fam43b
558,Gm16287
559,Mir7020
560,4933427I22Rik
561,Rcc2
562,Padi2
563,Rsg1
564,Hspb7
565,Plekhm2
566,Efhd2
567,Fhad1os1
568,Pdpn
569,Pramel1
570,Gm13078
571,Pramef6
572,Gm13103
573,Gm13084
574,Pramef17
575,Pramel4
576,Oog3
577,9430007A20Rik
578,Gm438
579,Gm13238
580,Zfp600
581,Zfp534
582,Rps19-ps3
583,Miip
584,Fbxo6
585,Gpr157
586,Tnfrsf25
587,Chd5
588,Lrrc47
589,Arhgef16
590,5930403L14Rik
591,Hes5
592,Morn1
593,Mir200a
594,Isg15
595,AW011738
596,Mmd2
597,Zfp804b
598,Otof
599,Kctd8
600,A930011G23Rik
601,Zfp326
602,P2rx7
603,Tpcn1
604,A330021E22Rik
605,Cldn12
606,Grm3
607,Sema3c
608,Ccdc146
609,Gm21671
610,4930584F24Rik
611,9530036O11Rik
612,Mir6369
613,Poln
614,4930513D17Rik
615,0610040J01Rik
616,Klhl5
617,Cnga1
618,Mir1191
619,Kit
620,Tmprss11c
621,Csn1s2b
622,1700066N21Rik
623,Adamts3
624,Art3
625,Naa11
626,Antxr2
627,Mepe
628,Lrrc8d
629,Pla2g1b
630,Rph3a
631,Ppp1cc
632,Tmem132b
633,Gpr133
634,Cyp3a57
635,Lnx2
636,Stard13
637,Abcb1a
638,4930519H02Rik
639,Gnat3
640,Fam185a
641,Asic3
642,4931409K22Rik
643,1700022A21Rik
644,Galntl5
645,Htr5a
646,En2
647,Kcnk3
648,Mir3473e
649,Hgfac
650,Dok7
651,Adra2c
652,4930478P22Rik
653,Drd5
654,Gm7854
655,Cckar
656,Gm10440
657,4933402J10Rik
658,Gm5108
659,Gm6116
660,Mir5098
661,Pea15b
662,Tmprss11a
663,Ugt2b1
664,Ugt2b37
665,Odam
666,Gm7056
667,Cxcl2
668,Ereg
669,Epgn
670,Cxcl11
671,AA792892
672,Gm3139
673,D5Ertd577e
674,Prdm8
675,Spp1
676,Gbp6
677,Lrrc8b
678,Gfi1
679,Ube2d2b
680,Mfsd7a
681,1700047L14Rik
682,Vmn2r8
683,Vmn2r10
684,Vmn2r14
685,P2rx2
686,Lrcol1
687,Galnt9
688,Gm6588
689,Oasl1
690,Pxn
691,Mir7030
692,Slc8b1
693,Aldh2
694,Ccdc63
695,Tctn1
696,Hpd
697,Hcar1
698,Vps37b
699,Pitpnm2os1
700,Fzd9
701,Ccl26
702,Rasa4
703,Myl10
704,Plod3
705,Zan
706,Sap25
707,Pilra
708,Azgp1
709,Mir25
710,Pdgfa
711,Adap1
712,D830046C22Rik
713,Gper1
714,C130050O18Rik
715,Mafk
716,Mir7037
717,Kpna7
718,Zscan25
719,Cyp3a41a
720,Cyp3a59
721,Gm6370
722,Gm6408
723,Mirlet7k
724,Flt3
725,Ubl3
726,Zar1l
727,Cntnap2
728,Gm6559
729,Grid2
730,Cntn4
731,Gm15987
732,C1galt1
733,Col28a1
734,Ptprz1
735,Lrguk
736,Chrm2
737,Tbxas1
738,5430402O13Rik
739,Rpia
740,Sfxn5
741,Tgfa
742,Mgll
743,Chst13
744,Fam19a4
745,Tmem40
746,Mug2
747,Grin2b
748,Gucy2c
749,Samd9l
750,Gngt1
751,1700016P04Rik
752,Asb15
753,Spam1
754,Tmem229a
755,Zfp800
756,Fscn3
757,Fam71f2
758,Mir182
759,Mkln1os
760,9330158H04Rik
761,Klrg2
762,4930599N23Rik
763,1700025N23Rik
764,Rab19
765,Moxd2
766,1700074P13Rik
767,Prss58
768,Try4
769,Prss2
770,1700034O15Rik
771,Sval3
772,Tas2r144
773,Fam115e
774,Gimap3
775,Aoc1
776,1600015I10Rik
777,Doxl2
778,Hoxa9
779,Hoxa7
780,Wipf3
781,Aqp1
782,6430584L05Rik
783,Neurod6
784,Vmn1r4
785,Vmn1r6
786,Vmn1r5
787,Vmn1r9
788,Vmn1r13
789,Vmn1r17
790,Vmn1r31
791,4930544G11Rik
792,Vmn1r35
793,Vmn1r39
794,4930515G16Rik
795,Tex37
796,Tmem150a
797,Lrrtm1
798,1700009C05Rik
799,1700003E16Rik
800,Clec4f
801,Vax2os
802,Arhgap25
803,Prokr1
804,4933427D06Rik
805,Gm839
806,Vmn1r45
807,Vmn1r51
808,Vmn1r52
809,Vmn1r54
810,Ccdc37
811,Klf15
812,Il5ra
813,Ssu2
814,Il17re
815,Fancd2os
816,Tatdn2
817,Timp4
818,Mkrn2os
819,Rho
820,Plxnd1
821,Olfr211
822,Olfr212
823,Tmem72
824,Rasgef1a
825,Rad52
826,Il17ra
827,Tuba8
828,Slc6a12
829,Usp18
830,Clec4a4
831,Clec4d
832,Vmn2r19
833,Vmn2r20
834,C1s2
835,C1rb
836,Mir200c
837,Gnb3
838,Acrbp
839,Cd9
840,Gm10415
841,Akap3
842,Fgf23
843,Prmt8
844,BC048546
845,Klrb1c
846,Clec2d
847,Clec7a
848,Clec12b
849,Klrd1
850,Klre1
851,Klrc2
852,Tas2r130
853,A630073D07Rik
854,Tas2r122
855,Gm5885
856,Apold1
857,Gprc5d
858,E330021D16Rik
859,Igbp1b
860,Gm10400
861,Gm6654
862,Adamts17
863,Xylt1
864,Sult2a5
865,Mrgpra6
866,Fam189a1
867,A230057D06Rik
868,Iqgap1
869,Grm5
870,Ints4
871,Rfpl4
872,Gm16532
873,Ptgir
874,Psg26
875,Klc3
876,Nlrp9b
877,Cyp2b13
878,4732471J01Rik
879,Cyp2f2
880,Hipk4
881,Lgi4
882,Pepd
883,Gm5592
884,Vmn2r-ps54
885,Ceacam18
886,Tph1
887,Uevld
888,Luzp2
889,Gabra5
890,B230209E15Rik
891,Fan1
892,Zfp710
893,Art2b
894,Stim1
895,Trim34b
896,Stk33
897,St5
898,Mrvi1
899,Spon1
900,Tmc5
901,Iqck
902,Abca16
903,Scnn1b
904,Scnn1g
905,Hs3st4
906,Gsg1l
907,Itgad
908,Btbd16
909,Clrn3
910,Ptpre
911,AU018091
912,Pirb
913,Lilra6
914,Lair1
915,9430041J12Rik
916,D030047H15Rik
917,Ttyh1
918,Ncr1
919,Syt5
920,Hspbp1
