,0
1034,9630028B13Rik
1035,5033404E19Rik
1036,Lyplal1
1037,D1Pas1
1038,1700007P06Rik
1039,9330162B11Rik
1040,Prox1
1041,A230020J21Rik
1042,Tatdn3
1043,Nsl1
1044,Mfsd7b
1045,Spata45
1046,Atf3
1047,Fam71a
1048,Tmem206
1049,1700034H15Rik
1050,Rd3
1051,Slc30a1
1052,Mir3473c
1053,Rcor3
1054,Gm10516
1055,Sertad4
1056,1700065J18Rik
1057,A130010J15Rik
1058,Irf6
1059,Diexf
1060,Hsd11b1
1061,G0s2
1062,Camk1g
1063,Mir205
1064,4930503O07Rik
1065,Cd34
1066,Gm16897
1067,Mir29c
1068,Cd46
1069,Cr1l
1070,Mir29b-2
1071,Gm13483
1072,Lrp1b
1073,Upp2
1074,Phf21a
1075,Ninl
1076,A230108P19Rik
1077,Sfmbt2
1078,Mir297a-3
1079,Pfkfb3
1080,Cacnb2
1081,Pip4k2a
1082,Acbd5
1083,Crat
1084,Qsox2
1085,Mbd5
1086,Arhgap15
1087,Galnt13
1088,Kcnj3
1089,Cacnb4
1090,Kcnh7
1091,Tanc1
1092,Zak
1093,Myo3b
1094,Osbpl6
1095,Zfp385b
1096,Olfr1030
1097,Ddb2
1098,Ttc17
1099,Lrrc4c
1100,Immp1l
1101,4930547E08Rik
1102,Mir1954
1103,4930528P14Rik
1104,Exd1
1105,Slc30a4
1106,Frmd5
1107,Acoxl
1108,Zc3h6
1109,Siglec1
1110,Tgm3
1111,Plcb1
1112,Pak7
1113,Macrod2
1114,Dtd1
1115,Syndig1
1116,BC039771
1117,Ptprt
1118,Tshz2
1119,Zbtb46
1120,Phactr3
1121,Ucma
1122,Bend7
1123,Upf2
1124,Camk1d
1125,Dhtkd1
1126,Usp6nl
1127,Kin
1128,Taf3
1129,Itih5
1130,Prkcq
1131,Il2ra
1132,Itga8
1133,Pter
1134,Cubn
1135,St8sia6
1136,Mrc1
1137,Slc39a12
1138,Plxdc2
1139,Nebl
1140,BC061194
1141,Armc3
1142,4921504E06Rik
1143,Etl4
1144,Gpr158
1145,Gad2
1146,Apbb1ip
1147,Myo3a
1148,Pdss1
1149,Nxph2
1150,Pnpla7
1151,Grin1os
1152,Nacc2
1153,Grin1
1154,Fam163b
1155,Adamts13
1156,Vav2
1157,Ak8
1158,Ntng2
1159,1700101E01Rik
1160,Phyhd1
1161,Tbc1d13
1162,Fnbp1
1163,1700001O22Rik
1164,Gpr107
1165,Ciz1
1166,Pomt1
1167,Ralgps1
1168,Ttc16
1169,Zbtb34
1170,Garnl3
1171,Mvb12b
1172,Hc
1173,4930402F06Rik
1174,Mrrf
1175,Ttll11
1176,Olfr344
1177,Dennd1a
1178,Golga1
1179,Scai
1180,Kynu
1181,Gtdc1
1182,Epc2
1183,Lypd6b
1184,Lypd6
1185,Gm13497
1186,Neb
1187,4930573O16Rik
1188,BB557941
1189,Acvr1
1190,Acvr1c
1191,Pkp4
1192,Ccdc148
1193,Itgb6
1194,Pla2r1
1195,Tank
1196,Dpp4
1197,Slc4a10
1198,Fap
1199,Cobll1
1200,Ttc21b
1201,Scn1a
1202,Gm13629
1203,Xirp2
1204,Cers6
1205,4932414N04Rik
1206,Lrp2
1207,Abcb11
1208,Mettl8
1209,Erich2
1210,Gad1os
1211,Rapgef4
1212,Hoxd3os1
1213,Pde11a
1214,Ccdc141
1215,Gm13944
1216,Plekha3
1217,4930440I19Rik
1218,Gm14461
1219,Pde1a
1220,Zfp804a
1221,Itgav
1222,Calcrl
1223,Ube2l6
1224,Tnks1bp1
1225,Olfr1156
1226,Ptprj
1227,Creb3l1
1228,Lrp4
1229,Ambra1
1230,Cry2
1231,Accs
1232,Cd82
1233,Gm10804
1234,B230118H07Rik
1235,Pamr1
1236,Cd44
1237,Elf5
1238,Abtb2
1239,Ehf
1240,Hipk3
1241,Depdc7
1242,D430041D05Rik
1243,Cd59b
1244,Ccdc73
1245,Them7
1246,Pax6os1
1247,Wt1os
1248,Bdnf
1249,Mettl15
1250,Kif18a
1251,Fibin
1252,Slc5a12
1253,Ano3
1254,Olfr1300-ps1
1255,Aven
1256,Ryr3
1257,BC052040
1258,Rasgrp1
1259,Fsip1
1260,Gpr176
1261,4930412B13Rik
1262,Ino80
1263,Pla2g4e
1264,Tyro3
1265,Ganc
1266,Cdan1
1267,Strc
1268,Mfap1a
1269,Tmem62
1270,Duox2
1271,Patl2
1272,4930517E11Rik
1273,Cep152
1274,Shc4
1275,Slc12a1
1276,Hdc
1277,Atp8b4
1278,Fam227b
1279,Galk2
1280,Itpripl1
1281,Prom2
1282,Ap4e1
1283,Gm14005
1284,Mertk
1285,Sirpa
1286,F830045P16Rik
1287,Il1b
1288,4930473A02Rik
1289,Rnf24
1290,Erv3
1291,Mir3098
1292,Prokr2
1293,Fermt1
1294,AU019990
1295,1700026D11Rik
1296,Bmp2
1297,Plcb4
1298,Slx4ip
1299,Tasp1
1300,Sptlc3
1301,Ism1
1302,Sel1l2
1303,Kif16b
1304,Ovol2
1305,Banf2
1306,Pcsk2os2
1307,Gm5535
1308,Slc24a3
1309,Ralgapa2
1310,Nkx2-2os
1311,Kiz
1312,3300002I08Rik
1313,Angpt4
1314,Rad21l
1315,Tbc1d20
1316,6820408C15Rik
1317,Bpifb2
1318,Tspyl3
1319,Bpifa2
1320,Snta1
1321,Chmp4b
1322,Gss
1323,Edem2
1324,Cnbd2
1325,D630003M21Rik
1326,Vstm2l
1327,2010009K17Rik
1328,Gm14204
1329,Ppp1r16b
1330,9130015L21Rik
1331,Zhx3
1332,Tox2
1333,Slc13a3
1334,Dnttip1
1335,Pcif1
1336,Cdh22
1337,Kcnb1
1338,Arfgef2
1339,Nfatc2
1340,Zfp64
1341,Zfp217
1342,Bcas1
1343,Bmp7
1344,Rab22a
1345,Tubb1
1346,Gm14391
1347,Gm14431+Gm8898
1348,0610010B08Rik
1349,Gm14405
1350,Gm14420
1351,Sycp2
1352,Cdh4
1353,Lama5
1354,Taf4a
1355,Col20a1
1356,Col9a3
