,0
1224,Arhgap15os
1225,Mir5129
1226,Zeb2os
1227,1700019E08Rik
1228,Gm13498
1229,Tas2r134
1230,Gm13490
1231,Rbm43
1232,Nmi
1233,Mir195b
1234,Nr4a2
1235,4930555B11Rik
1236,Galnt5
1237,Ermn
1238,Gm13546
1239,Cytip
1240,Gm13544
1241,Dapl1
1242,5330411J11Rik
1243,Gm13580
1244,Gm13582
1245,Tbr1
1246,Gcg
1247,Ifih1
1248,Gca
1249,Slc38a11
1250,Mir6337
1251,Galnt3
1252,Gm1322
1253,Mir7224
1254,Mir6335
1255,4933409G03Rik
1256,Nostrin
1257,G6pc2
1258,Dhrs9
1259,Klhl41
1260,Ccdc173
1261,Sp5
1262,Gad1
1263,Cybrd1
1264,Dlx2
1265,Dlx1
1266,Dlx1as
1267,Gm1631
1268,8430437L04Rik
1269,6430710C18Rik
1270,Sp3os
1271,Cir1
1272,Sp9
1273,Scrn3
1274,Chrna1
1275,Chn1os3
1276,4930441J16Rik
1277,Evx2
1278,Hoxd9
1279,Hoxd10
1280,Hoxd8
1281,Hoxd13
1282,Hoxd11
1283,Hoxd12
1284,LOC102634401
1285,Mir10b
1286,9430019J16Rik
1287,Gm6793
1288,Ttc30a2
1289,Ttc30b
1290,Cyct
1291,Dfnb59
1292,Cerkl
1293,Prdx6b
1294,Gm13752
1295,Mir684-1.1
1296,Zswim2
1297,Gm13710
1298,Btbd18
1299,Mir130a
1300,Ypel4
1301,Rtn4rl2
1302,Smtnl1
1303,Prg3
1304,Prg2
1305,4930443O20Rik
1306,Lrrc55
1307,Olfr992
1308,Olfr993
1309,Olfr995
1310,Olfr994
1311,Olfr987
1312,Olfr988
1313,Olfr996
1314,4833423E24Rik
1315,Olfr1008
1316,Olfr154
1317,Olfr998
1318,Olfr1006
1319,Olfr1002
1320,Olfr1000
1321,Olfr1020
1322,Olfr1014
1323,Olfr1018
1324,Olfr1009
1325,Olfr1010
1326,Olfr1015
1327,Olfr1012
1328,Olfr1019
1329,Olfr1016
1330,Olfr1013
1331,Olfr1022
1332,Olfr1023
1333,Olfr1026
1334,Olfr1028
1335,Olfr1029
1336,Olfr1024
1337,Olfr1036
1338,Olfr1032
1339,Olfr1033
1340,Olfr1031
1341,Olfr1034
1342,Olfr1037
1343,Olfr1048
1344,Olfr1047
1345,Olfr1040
1346,Olfr52
1347,Olfr1043
1348,Olfr1045
1349,Olfr1038-ps
1350,Olfr1044
1351,Olfr1046
1352,Olfr1039
1353,Olfr1042
1354,Olfr1057
1355,Olfr1051
1356,Olfr1055
1357,Olfr1054
1358,Olfr1049
1359,Olfr1056
1360,Olfr1052
1361,Olfr1053
1362,Olfr1065
1363,Olfr228
1364,Olfr1061
1365,Olfr1058
1366,Olfr1062
1367,Olfr1066
