,0
797,Ell3
798,Wdr76
799,Spg11
800,Sord
801,Duox1
802,Bambi-ps1
803,Spata5l1
804,Gatm
805,Slc24a5
806,Fgf7
807,Dtwd1
808,Sppl2a
809,Kcnip3
810,Fahd2a
811,Mrps5
812,Zfp661
813,Nphp1
814,1500011K16Rik
815,Bcl2l11
816,Fbln7
817,Zc3h8
818,Ttl
819,Chchd5
820,Gm14023
821,Stk35
822,4932416H05Rik
823,Snord57
824,Ebf4
825,Pced1a
826,Lzts3
827,Ddrgk1
828,Mrps26
829,Fastkd5
830,Ubox5
831,Slc4a11
832,Gm14057
833,A730017L22Rik
834,Adam33
835,Spef1
836,Cenpb
837,Hspa12b
838,Mavs
839,Ap5s1
840,Smox
841,Rassf2
842,Tmem230
843,1110034G24Rik
844,Chgb
845,Crls1
846,Mcm8
847,Lamp5
848,Ndufaf5
849,Pcsk2os1
850,Bfsp1
851,Mgme1
852,Csrp2bp
853,Polr3f
854,Zfp133-ps
855,Gm561
856,Naa20
857,4930529M08Rik
858,Insm1
859,Thbd
860,Gzf1
861,Zfp120
862,Zfp937
863,Zfp442
864,Entpd6
865,Gins1
866,Sdcbp2
867,Snph
868,Rspo4
869,Scrt2
870,Srxn1
871,Tcf15
872,Cox4i2
873,Xkr7
874,Ttll9
875,Hck
876,Pofut1
877,Dnmt3b
878,Cdk5rap1
879,Zfp341
880,E2f1
881,1700003F12Rik
882,Necab3
883,Ahcy
884,Myh7b
885,Mmp24
886,BC029722
887,Gdf5
888,Spag4
889,6430550D23Rik
890,Romo1
891,Nfs1
892,Scand1
893,2900097C17Rik
894,Myl9
895,5430405H02Rik
896,Sla2
897,Tgif2
898,Dsn1
899,Samhd1
900,Tgm2
901,9430008C03Rik
902,Actr5
903,Dhx35
904,Fam83d
905,Mafb
906,9430021M05Rik
907,Mybl2
908,Jph2
909,Oser1
910,Fitm2
911,Ada
912,Pabpc1l
913,Sdc4
914,Matn4
915,Pigt
916,Snx21
917,Zswim1
918,Zswim3
919,Pltp
920,Neurl2
921,Zfp335
922,2810408M09Rik
923,Trp53rk
924,Znfx1
925,Snord12
926,Ptgis
927,Slc9a8
928,Spata2
929,Ube2v1
930,Cebpb
931,Pard6b
932,E130018N17Rik
933,Mocs3
934,Pfdn4
935,Gcnt7
936,Tfap2c
937,Rbm38
938,Ppp4r1l-ps
939,Stx16
940,Npepl1
941,Nespas
942,Gm14305
943,Gm14295
944,Gm14403
945,Gm14322
946,Gm14325
947,Gm14326
948,Etohi1
949,Zfp931
950,Ppp1r3d
951,Fam217b
952,Mtg2
953,4921531C22Rik
954,Adrm1
955,Hrh3
956,Cables2
957,Mir3091
958,Rps21
959,B230312C02Rik
960,Mrgbp
961,Ntsr1
962,Tcfl5
963,Bhlhe23
964,Ppdpf
965,Eef1a2
966,Zgpat
967,Lime1
968,Slc2a4rg-ps
969,Tcea2
970,Oprl1
971,Nlgn1
972,3110057O12Rik
973,Sox2ot
974,Slc33a1
975,Veph1
976,Nup210l
977,Dclre1b
978,Tspan2
979,Capza1
980,Ntng1
981,Cdc14a
982,Lrriq3
983,Negr1
984,Lrrc7
985,Il7
986,Mrps28
987,Gm9833
988,Pld1
989,Phc3
990,Pex5l
991,Usp13
992,Dnajc19
993,Ccdc39
994,Dcun1d1
995,Spata5
996,Fat4
997,Intu
998,Sclt1
999,Ccrn4l
1000,Foxo1
1001,Maml3
1002,Lhfp
1003,Nbea
1004,Selt
1005,Med12l
1006,P2ry12
1007,Clrn1
1008,Plch1
1009,Kcnab1
1010,Shox2
1011,Rarres1
1012,Ift80
1013,Ppm1l
1014,Fnip2
1015,Tmem144
1016,Pdgfc
1017,Glrb
1018,Mnd1
1019,Pet112
1020,Lrba
