,0
735,Fblim1
736,Casp9
737,Pdpn
738,Dhrs3
739,Mfn2
740,Plod1
741,Clcn6
742,Mthfr
743,Fbxo44
744,Mad2l2
745,Exosc10
746,Tmem201
747,Gpr153
748,A430005L14Rik
749,2610002J02Rik
750,Cdk11b
751,Slc35e2
752,Aurkaip1
753,9430015G10Rik
754,Coq2
755,Pclo
756,Klhl7
757,Exoc1
758,Zfp326
759,Triap1
760,Auts2
761,Cux1
762,Ephb4
763,Sdk1
764,Cyth3
765,Katnal1
766,Rundc3b
767,Sema3a
768,Orc5
769,Fam126a
770,Prkag2
771,Paxip1
772,Ube3c
773,Pisd
774,Fam193a
775,Rgs12
776,Htt
777,Tbc1d14
778,Rab28
779,Fbxl5
780,Tbc1d19
781,Pcdh7
782,Tbc1d1
783,Klhl5
784,Pds5a
785,Lias
786,N4bp2
787,Apbb2
788,Atp8a1
789,Fryl
790,Dcun1d4
791,Usp46
792,Fip1l1
793,Epha5
794,Uba6
795,Uso1
796,Mapk10
797,Ptpn13
798,Lrrc8d
799,Zfp644
800,Evi5
801,Cplx1
802,Ankle2
803,Fbrsl1
804,Svop
805,Sppl3
806,Gltp
807,Gcn1l1
808,Fbxw8
809,Med13l
810,Trafd1
811,Atxn2
812,Ift81
813,Clip1
814,Mphosph9
815,Atp6v0a2
816,Ncor2
817,Tmem132c
818,Fam20c
819,Mad1l1
820,Ttyh3
821,Rnf216
822,Tnrc18
823,Pan3
824,Slc7a1
825,Mtus2
826,Gatad1
827,Krit1
828,Fzd1
829,Crot
830,Tmem60
831,Armc10
832,Tomm7
833,Pus7
834,Abcb8
835,Agap3
836,Nub1
837,Galnt11
838,Insig1
839,Rbm33
840,Gareml
841,Ept1
842,Tmem214
843,Emilin1
844,Atraid
845,Preb
846,Eif2b4
847,Mpv17
848,Fndc4
849,Mrpl33
850,Prr14l
851,Letm1
852,Nelfa
853,Haus3
854,Nop14
855,D5Ertd579e
856,Ppp2r2c
857,Tmem128
858,Zfp518b
859,Sel1l3
860,Smim20
861,Smim14
862,Bend4
863,Guf1
864,Commd8
865,Slain2
866,Sgcb
867,C530008M17Rik
868,Rest
869,Ythdc1
870,Rchy1
871,Sdad1
872,Nup54
873,Mrpl1
874,Enoph1
875,Mrps18c
876,Nudt9
877,BC005561
878,Tmed5
879,Dr1
880,Pcgf3
881,Gak
882,Pole
883,Ddx51
884,Ulk1
885,Ung
886,Kctd10
887,Ube3b
888,Mvk
889,Gm13826
890,Pop5
891,Gatc
892,Coq5
893,Prkab1
894,Pebp1
895,Rfc5
896,Wsb2
897,2410131K14Rik
898,Tbx3
899,Plbd2
900,Ddx54
901,Ptpn11
902,Brap
903,Fam216a
904,Arpc3
905,Gpn3
906,Rnf34
907,Psmd9
908,Bcl7a
909,Vps33a
910,Zcchc8
911,Arl6ip4
912,Gtf2h3
913,Bri3bp
914,Stx2
915,Mrps17
916,Gbas
917,Gusb
918,Vkorc1l1
919,Crcp
920,Tpst1
921,Sbds
922,Gtf2ird1
923,Stx1a
