,0
569,Tfcp2l1
570,Inhbb
571,Tmem37
572,3110009E18Rik
573,Steap3
574,C1ql2
575,Marco
576,En1
577,Htr5b
578,Lypd1
579,Acmsd
580,2900009J06Rik
581,Map3k19
582,Mir128-1
583,Cxcr4
584,Cd55
585,Zp3r
586,C4bp
587,AA986860
588,Yod1
589,Il24
590,Il19
591,Faim3
592,Pigr
593,Il20
594,Il10
595,Ikbke
596,Fam72a
597,Ctse
598,5430435G22Rik
599,Avpr1b
600,Pm20d1
601,Slc26a9
602,Rab29
603,Mfsd4
604,Elk4
605,Mir135b
606,Klhdc8a
607,Tmem81
608,Gm10538
609,Gm19461
610,Etnk2
611,Kiss1
612,Ren2
613,Ren1
614,Golt1a
615,Lax1
616,Mir6903
617,Optc
618,Prelp
619,Chit1
620,Mybph
621,Chil1
622,Ppfia4
623,Myog
624,4933406M09Rik
625,4931440L10Rik
626,Ptprv
627,Elf3
628,Gpr37l1
629,Lmod1
630,Mir1231
631,Phlda3
632,Tnnt2
633,Lad1
634,Pkp1
635,Tnni1
636,Ascl5
637,Igfn1
638,Cacna1s
639,Gm15850
640,Gpr25
641,9230116N13Rik
642,Gm19705
643,Nr5a2
644,Mir181b-1
645,Mir181a-1
646,Lhx9
647,2310009B15Rik
648,4930596I21Rik
649,4933436E23Rik
650,Cfhr1
651,F13b
652,B3galt2
653,Rgs13
654,Rgs1
655,Rgs21
656,Rgs18
657,Mir7652
658,Ptgs2
659,Ptgs2os2
660,Pdc
661,Prg4
662,C730036E19Rik
663,Mir7682
664,Apobec4
665,Lamc2
666,Shcbp1l
667,E330020D12Rik
668,Npl
669,C230024C17Rik
670,5830403L16Rik
671,Rgsl1
672,Gm5531
673,Mir8114
674,Teddm1
675,4930532M18Rik
676,4930452N14Rik
677,Zfp648
678,Mr1
679,Tdrd5
680,Nphs2
681,Tor3a
682,Angptl1
683,Tex35
684,BC026585
685,Mir488
686,Mir1843b
687,Scarna3a
688,Tnn
689,4930562F07Rik
690,4930523C07Rik
691,Gpr52
692,Zbtb37
693,Serpinc1
694,Snord47
695,4930469G21Rik
696,Ankrd45
697,Tnfsf4
698,Tnfsf18
699,Fasl
700,4930558K02Rik
701,Mir199a-2
702,Mir214
703,Myoc
704,7420461P10Rik
705,Fmo1
706,Fmo2
707,Fmo4
708,Fmo3
709,Sell
710,Sele
711,Mettl18
712,F5
713,Selp
714,Gm16548
715,Gm20743
716,Dpt
717,Xcl1
718,4930568G15Rik
719,Gpr161
720,Gpa33
721,Dusp27
722,Mael
723,Gm4846
724,Fmo9
725,Gm4847
726,Lrrc52
727,Rxrg
728,Mir6348
729,Rgs5
730,1700084C01Rik
731,3110045C21Rik
732,Sh2d1b2
733,Uhmk1
734,1700015E13Rik
735,Gm7694
736,Sh2d1b1
737,Fcrlb
738,Fcgr4
739,Fcgr2b
740,Fcgr3
741,1700009P17Rik
742,Mir6546
743,Nr1i3
744,Fcer1g
745,Apoa2
746,Adamts4
747,Pvrl4
748,Tstd1
749,Klhdc9
750,Arhgap30
751,Itln1
752,Alyref2
753,Slamf7
754,Ly9
755,Slamf1
756,Cd84
757,Slamf6
758,Casq1
759,Kcnj9
760,Slamf9
761,Slamf8
762,Vsig8
763,Ccdc19
764,Fcrl6
765,4933439K11Rik
766,Dusp23
767,Apcs
768,Olfr16
769,Olfr1408
770,Olfr418-ps1
771,Fcer1a
772,Olfr1404
773,Olfr1406
774,Olfr218
775,BC094916
776,Aim2
777,Pyhin1
778,Pydc4
779,Pydc3
780,AI607873
781,Ifi204
782,Mnda
783,Mndal
784,Olfr432
785,Olfr433
786,Ifi205
787,Ifi202b
788,Olfr421-ps1
789,Olfr429
