,0
649,Olfr1416
650,Olfr1414
651,Olfr1415
652,Mir6900
653,Olfr1413
654,Olfr1410
655,Olfr1411
656,Olfr12
657,Olfr1412
658,Otos
659,Ankmy1
660,Mir149
661,Dusp28
662,Capn10
663,Gpr35
664,Aqp12
665,9430060I03Rik
666,2310007B03Rik
667,Agxt
668,Sned1
669,Mir6901
670,Ano7
671,Mir6902
672,Mir6345
673,Bok
674,Ing5
675,Gm9994
676,Gal3st2
677,Gm6086
678,Neu4
679,Pdcd1
680,4930440C22Rik
681,Fam174a
682,St8sia4
683,4930598F16Rik
684,1700063A18Rik
685,4930533P14Rik
686,1810006J02Rik
687,Gm20268
688,Rnf152
689,Tnfrsf11a
690,Zcchc2
691,Kdsr
692,Serpinb5
693,Serpinb3d
694,Serpinb13
695,Serpinb3a
696,Serpinb3b
697,Serpinb3c
698,Serpinb7
699,Serpinb11
700,Serpinb2
701,Serpinb8
702,Serpinb10
703,D830032E09Rik
704,Cdh19
705,Dsel
706,2900060B14Rik
707,Tfcp2l1
708,Tmem185b
709,Inhbb
710,Tmem177
711,Tmem37
712,3110009E18Rik
713,Steap3
714,C1ql2
715,Marco
716,En1
717,Insig2
718,Htr5b
719,Ddx18
720,Lypd1
721,Acmsd
722,2900009J06Rik
723,Map3k19
724,Mir128-1
725,Cxcr4
726,Cd55
727,Zp3r
728,C4bp
729,AA986860
730,Pfkfb2
731,Yod1
732,Il24
733,Il19
734,Faim3
735,Pigr
736,Il20
737,Il10
738,Dyrk3
739,Ikbke
740,Fam72a
741,Ctse
742,5430435G22Rik
743,Avpr1b
744,Pm20d1
745,Slc26a9
746,Slc41a1
747,Rab29
748,Mfsd4
749,Elk4
750,Mir135b
751,Nuak2
752,Klhdc8a
753,Dstyk
754,Tmem81
755,Gm10538
756,Mdm4
757,Pik3c2b
758,Gm19461
759,Etnk2
760,Kiss1
761,Ren2
762,Ren1
763,Golt1a
764,Sox13
765,Zbed6
766,Lax1
767,Mir6903
768,Optc
769,Prelp
770,Fmod
771,Chit1
772,Mybph
773,Chil1
774,Ppfia4
775,Myog
776,4933406M09Rik
777,4931440L10Rik
778,Ube2t
779,Ptprv
780,Elf3
781,Gpr37l1
782,Lmod1
783,Shisa4
784,Mir1231
785,Phlda3
786,Tnnt2
